constant,1,0,0,0,16384,0,0,0,0,0,0,0,0,0,0,0,100,0
constant,1,0,0,0,32768,0,0,0,0,0,0,0,0,0,0,0,100,0
constant,1,0,0,0,49152,0,0,0,0,0,0,0,0,0,0,0,100,0
constant,1,0,0,0,65535,0,0,0,0,0,0,0,0,0,0,0,100,0
constant,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0
constant,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,100,0
constant,-1,0,0,0,16383,0,0,0,0,0,0,0,0,0,0,0,100,0
constant,-1,0,0,0,16384,0,0,0,0,0,0,0,0,0,0,0,100,0
constant,-1,0,0,0,32768,0,0,0,0,0,0,0,0,0,0,0,100,0
constant,-1,0,0,0,49152,0,0,0,0,0,0,0,0,0,0,0,100,0
constant,-1,0,0,0,65535,0,0,0,0,0,0,0,0,0,0,0,100,0
constant,20000,0,0,0,16384,0,0,0,0,500,1000,1,0,0,0,0,499,0
constant,20000,0,0,0,16384,0,0,0,0,500,1000,1,0,0,0,0,500,77
constant,20000,0,0,0,16384,0,0,0,0,500,1000,1,0,0,0,0,1499,77
constant,20000,0,0,0,16384,0,0,0,0,500,1000,1,0,0,0,0,1500,0
sine,20000,0,0,2000,16384,0,0,0,0,0,0,0,0,0,0,0,0,0
sine,20000,0,0,2000,16384,0,0,0,0,0,0,0,0,0,0,0,37,6
sine,20000,0,0,2000,16384,0,0,0,0,0,0,0,0,0,0,0,74,16
sine,20000,0,0,2000,16384,0,0,0,0,0,0,0,0,0,0,0,111,25
sine,20000,0,0,2000,16384,0,0,0,0,0,0,0,0,0,0,0,148,32
sine,20000,0,0,2000,16384,0,0,0,0,0,0,0,0,0,0,0,185,41
sine,20000,0,0,2000,16384,0,0,0,0,0,0,0,0,0,0,0,222,48
sine,20000,0,0,2000,16384,0,0,0,0,0,0,0,0,0,0,0,259,55
sine,20000,0,0,2000,16384,0,0,0,0,0,0,0,0,0,0,0,296,61
sine,20000,0,0,2000,16384,0,0,0,0,0,0,0,0,0,0,0,333,66
sine,20000,0,0,2000,16384,0,0,0,0,0,0,0,0,0,0,0,370,70
sine,20000,0,0,2000,16384,0,0,0,0,0,0,0,0,0,0,0,407,74
sine,20000,0,0,2000,16384,0,0,0,0,0,0,0,0,0,0,0,444,75
sine,20000,0,0,2000,16384,0,0,0,0,0,0,0,0,0,0,0,481,77
sine,20000,0,0,2000,16384,0,0,0,0,0,0,0,0,0,0,0,518,77
sine,20000,0,0,2000,16384,0,0,0,0,0,0,0,0,0,0,0,555,76
sine,20000,0,0,2000,16384,0,0,0,0,0,0,0,0,0,0,0,592,74
sine,20000,0,0,2000,16384,0,0,0,0,0,0,0,0,0,0,0,629,71
sine,20000,0,0,2000,16384,0,0,0,0,0,0,0,0,0,0,0,666,67
sine,20000,0,0,2000,16384,0,0,0,0,0,0,0,0,0,0,0,703,63
sine,20000,0,0,2000,16384,0,0,0,0,0,0,0,0,0,0,0,740,57
sine,20000,0,0,2000,16384,0,0,0,0,0,0,0,0,0,0,0,777,50
sine,20000,0,0,2000,16384,0,0,0,0,0,0,0,0,0,0,0,814,43
sine,20000,0,0,2000,16384,0,0,0,0,0,0,0,0,0,0,0,851,37
sine,20000,0,0,2000,16384,0,0,0,0,0,0,0,0,0,0,0,888,29
sine,20000,0,0,2000,16384,0,0,0,0,0,0,0,0,0,0,0,925,20
sine,20000,0,0,2000,16384,0,0,0,0,0,0,0,0,0,0,0,962,10
sine,20000,0,0,2000,16384,0,0,0,0,0,0,0,0,0,0,0,999,2
sine,20000,0,0,2000,16384,0,0,0,0,0,0,0,0,0,0,0,1036,-6
sine,20000,0,0,2000,16384,0,0,0,0,0,0,0,0,0,0,0,1073,-16
sine,20000,0,0,2000,16384,0,0,0,0,0,0,0,0,0,0,0,1110,-25
sine,20000,0,0,2000,16384,0,0,0,0,0,0,0,0,0,0,0,1147,-32
sine,20000,0,0,2000,16384,0,0,0,0,0,0,0,0,0,0,0,1184,-41
sine,20000,0,0,2000,16384,0,0,0,0,0,0,0,0,0,0,0,1221,-48
sine,20000,0,0,2000,16384,0,0,0,0,0,0,0,0,0,0,0,1258,-55
sine,20000,0,0,2000,16384,0,0,0,0,0,0,0,0,0,0,0,1295,-61
sine,20000,0,0,2000,16384,0,0,0,0,0,0,0,0,0,0,0,1332,-66
sine,20000,0,0,2000,16384,0,0,0,0,0,0,0,0,0,0,0,1369,-70
sine,20000,0,0,2000,16384,0,0,0,0,0,0,0,0,0,0,0,1406,-73
sine,20000,0,0,2000,16384,0,0,0,0,0,0,0,0,0,0,0,1443,-75
sine,20000,0,0,2000,16384,0,0,0,0,0,0,0,0,0,0,0,1480,-77
sine,20000,0,0,2000,16384,0,0,0,0,0,0,0,0,0,0,0,1517,-77
sine,20000,0,0,2000,16384,0,0,0,0,0,0,0,0,0,0,0,1554,-76
sine,20000,0,0,2000,16384,0,0,0,0,0,0,0,0,0,0,0,1591,-74
sine,20000,0,0,2000,16384,0,0,0,0,0,0,0,0,0,0,0,1628,-71
sine,20000,0,0,2000,16384,0,0,0,0,0,0,0,0,0,0,0,1665,-67
sine,20000,0,0,2000,16384,0,0,0,0,0,0,0,0,0,0,0,1702,-63
sine,20000,0,0,2000,16384,0,0,0,0,0,0,0,0,0,0,0,1739,-57
sine,20000,0,0,2000,16384,0,0,0,0,0,0,0,0,0,0,0,1776,-50
sine,20000,0,0,2000,16384,0,0,0,0,0,0,0,0,0,0,0,1813,-43
sine,20000,0,0,2000,16384,0,0,0,0,0,0,0,0,0,0,0,1850,-37
sine,20000,0,0,2000,16384,0,0,0,0,0,0,0,0,0,0,0,1887,-29
sine,20000,0,0,2000,16384,0,0,0,0,0,0,0,0,0,0,0,1924,-20
sine,20000,0,0,2000,16384,0,0,0,0,0,0,0,0,0,0,0,1961,-10
sine,20000,0,0,2000,16384,0,0,0,0,0,0,0,0,0,0,0,1998,-2
sine,20000,0,0,2000,16384,0,0,0,0,0,0,0,0,0,0,0,2035,6
sine,20000,0,0,2000,0,0,0,0,0,0,0,0,0,0,0,0,500,0
sine,20000,0,0,2000,1,0,0,0,0,0,0,0,0,0,0,0,500,0
sine,20000,0,0,2000,16383,0,0,0,0,0,0,0,0,0,0,0,500,77
sine,20000,0,0,2000,16384,0,0,0,0,0,0,0,0,0,0,0,500,77
sine,20000,0,0,2000,32768,0,0,0,0,0,0,0,0,0,0,0,500,0
sine,20000,0,0,2000,49152,0,0,0,0,0,0,0,0,0,0,0,500,-77
sine,20000,0,0,2000,65535,0,0,0,0,0,0,0,0,0,0,0,500,-1
sine,0,0,0,2000,16384,0,0,0,0,0,0,0,0,0,0,0,500,0
sine,1,0,0,2000,16384,0,0,0,0,0,0,0,0,0,0,0,500,0
sine,32767,0,0,2000,16384,0,0,0,0,0,0,0,0,0,0,0,500,127
sine,12345,0,0,2000,16384,0,0,0,0,0,0,0,0,0,0,0,500,47
sine,20000,0,0,2000,16384,0,0,0,0,0,0,0,0,0,0,0,0,0
sine,20000,0,0,2000,16384,0,0,0,0,0,0,0,0,0,0,0,500,77
sine,20000,0,9000,2000,16384,0,0,0,0,0,0,0,0,0,0,0,0,77
sine,20000,0,9000,2000,16384,0,0,0,0,0,0,0,0,0,0,0,500,0
sine,20000,0,18000,2000,16384,0,0,0,0,0,0,0,0,0,0,0,0,0
sine,20000,0,18000,2000,16384,0,0,0,0,0,0,0,0,0,0,0,500,-77
sine,20000,0,27000,2000,16384,0,0,0,0,0,0,0,0,0,0,0,0,-77
sine,20000,0,27000,2000,16384,0,0,0,0,0,0,0,0,0,0,0,500,0
sine,20000,0,35999,2000,16384,0,0,0,0,0,0,0,0,0,0,0,0,-2
sine,20000,0,35999,2000,16384,0,0,0,0,0,0,0,0,0,0,0,500,77
sine,20000,0,0,1,16384,0,0,0,0,0,0,0,0,0,0,0,0,0
sine,20000,0,0,1,16384,0,0,0,0,0,0,0,0,0,0,0,13,0
sine,20000,0,0,1,16384,0,0,0,0,0,0,0,0,0,0,0,1234,0
sine,20000,0,0,50,16384,0,0,0,0,0,0,0,0,0,0,0,0,0
sine,20000,0,0,50,16384,0,0,0,0,0,0,0,0,0,0,0,13,77
sine,20000,0,0,50,16384,0,0,0,0,0,0,0,0,0,0,0,1234,-69
sine,20000,0,0,65535,16384,0,0,0,0,0,0,0,0,0,0,0,0,0
sine,20000,0,0,65535,16384,0,0,0,0,0,0,0,0,0,0,0,13,0
sine,20000,0,0,65535,16384,0,0,0,0,0,0,0,0,0,0,0,1234,6
sine,20000,0,0,100,16384,200,8000,300,4000,0,1000,1,0,0,0,0,0,0
sine,20000,0,0,100,16384,200,8000,300,4000,0,1000,1,0,0,0,0,53,-5
sine,20000,0,0,100,16384,200,8000,300,4000,0,1000,1,0,0,0,0,106,17
sine,20000,0,0,100,16384,200,8000,300,4000,0,1000,1,0,0,0,0,159,-34
sine,20000,0,0,100,16384,200,8000,300,4000,0,1000,1,0,0,0,0,212,51
sine,20000,0,0,100,16384,200,8000,300,4000,0,1000,1,0,0,0,0,265,-61
sine,20000,0,0,100,16384,200,8000,300,4000,0,1000,1,0,0,0,0,318,69
sine,20000,0,0,100,16384,200,8000,300,4000,0,1000,1,0,0,0,0,371,-74
sine,20000,0,0,100,16384,200,8000,300,4000,0,1000,1,0,0,0,0,424,77
sine,20000,0,0,100,16384,200,8000,300,4000,0,1000,1,0,0,0,0,477,-76
sine,20000,0,0,100,16384,200,8000,300,4000,0,1000,1,0,0,0,0,530,74
sine,20000,0,0,100,16384,200,8000,300,4000,0,1000,1,0,0,0,0,583,-68
sine,20000,0,0,100,16384,200,8000,300,4000,0,1000,1,0,0,0,0,636,60
sine,20000,0,0,100,16384,200,8000,300,4000,0,1000,1,0,0,0,0,689,-50
sine,20000,0,0,100,16384,200,8000,300,4000,0,1000,1,0,0,0,0,742,33
sine,20000,0,0,100,16384,200,8000,300,4000,0,1000,1,0,0,0,0,795,-18
sine,20000,0,0,100,16384,200,8000,300,4000,0,1000,1,0,0,0,0,848,6
sine,20000,0,0,100,16384,200,8000,300,4000,0,1000,1,0,0,0,0,901,1
sine,20000,0,0,100,16384,200,8000,300,4000,0,1000,1,0,0,0,0,954,-4
sine,20000,0,0,100,16384,200,8000,300,4000,0,1000,1,0,0,0,0,1007,0
sine,20000,0,0,400,16384,0,0,0,0,0,400,3,0,0,0,0,399,-2
sine,20000,0,0,400,16384,0,0,0,0,0,400,3,0,0,0,0,400,0
sine,20000,0,0,400,16384,0,0,0,0,0,400,3,0,0,0,0,410,10
sine,20000,0,0,400,16384,0,0,0,0,0,400,3,0,0,0,0,1199,-2
sine,20000,0,0,400,16384,0,0,0,0,0,400,3,0,0,0,0,1200,0
square,10000,0,0,400,16384,0,0,0,0,0,0,0,0,0,0,0,0,38
square,10000,0,0,400,16384,0,0,0,0,0,0,0,0,0,0,0,37,38
square,10000,0,0,400,16384,0,0,0,0,0,0,0,0,0,0,0,74,38
square,10000,0,0,400,16384,0,0,0,0,0,0,0,0,0,0,0,111,38
square,10000,0,0,400,16384,0,0,0,0,0,0,0,0,0,0,0,148,38
square,10000,0,0,400,16384,0,0,0,0,0,0,0,0,0,0,0,185,38
square,10000,0,0,400,16384,0,0,0,0,0,0,0,0,0,0,0,222,-38
square,10000,0,0,400,16384,0,0,0,0,0,0,0,0,0,0,0,259,-38
square,10000,0,0,400,16384,0,0,0,0,0,0,0,0,0,0,0,296,-38
square,10000,0,0,400,16384,0,0,0,0,0,0,0,0,0,0,0,333,-38
square,10000,0,0,400,16384,0,0,0,0,0,0,0,0,0,0,0,370,-38
square,10000,0,0,400,16384,0,0,0,0,0,0,0,0,0,0,0,407,38
square,10000,0,0,400,16384,0,0,0,0,0,0,0,0,0,0,0,444,38
square,10000,0,0,400,16384,0,0,0,0,0,0,0,0,0,0,0,481,38
square,10000,0,0,400,16384,0,0,0,0,0,0,0,0,0,0,0,518,38
square,10000,0,0,400,16384,0,0,0,0,0,0,0,0,0,0,0,555,38
square,10000,0,0,400,16384,0,0,0,0,0,0,0,0,0,0,0,592,38
square,10000,0,0,400,16384,0,0,0,0,0,0,0,0,0,0,0,629,-38
square,10000,0,0,400,16384,0,0,0,0,0,0,0,0,0,0,0,666,-38
square,10000,0,0,400,16384,0,0,0,0,0,0,0,0,0,0,0,703,-38
square,10000,0,0,400,16384,0,0,0,0,0,0,0,0,0,0,0,740,-38
square,10000,0,0,400,16384,0,0,0,0,0,0,0,0,0,0,0,777,-38
square,10000,0,0,400,16384,0,0,0,0,0,0,0,0,0,0,0,195,38
square,10000,0,0,400,16384,0,0,0,0,0,0,0,0,0,0,0,199,38
square,10000,0,0,400,16384,0,0,0,0,0,0,0,0,0,0,0,200,-38
square,10000,0,0,400,16384,0,0,0,0,0,0,0,0,0,0,0,201,-38
square,10000,0,0,400,16384,0,0,0,0,0,0,0,0,0,0,0,205,-38
square,10000,0,0,400,16384,0,0,0,0,0,0,0,0,0,0,0,399,-38
square,10000,0,0,400,16384,0,0,0,0,0,0,0,0,0,0,0,400,38
triangle,10000,0,0,400,16384,0,0,0,0,0,0,0,0,0,0,0,0,-38
triangle,10000,0,0,400,16384,0,0,0,0,0,0,0,0,0,0,0,37,-24
triangle,10000,0,0,400,16384,0,0,0,0,0,0,0,0,0,0,0,74,-10
triangle,10000,0,0,400,16384,0,0,0,0,0,0,0,0,0,0,0,111,4
triangle,10000,0,0,400,16384,0,0,0,0,0,0,0,0,0,0,0,148,18
triangle,10000,0,0,400,16384,0,0,0,0,0,0,0,0,0,0,0,185,32
triangle,10000,0,0,400,16384,0,0,0,0,0,0,0,0,0,0,0,222,30
triangle,10000,0,0,400,16384,0,0,0,0,0,0,0,0,0,0,0,259,16
triangle,10000,0,0,400,16384,0,0,0,0,0,0,0,0,0,0,0,296,1
triangle,10000,0,0,400,16384,0,0,0,0,0,0,0,0,0,0,0,333,-12
triangle,10000,0,0,400,16384,0,0,0,0,0,0,0,0,0,0,0,370,-26
triangle,10000,0,0,400,16384,0,0,0,0,0,0,0,0,0,0,0,407,-36
triangle,10000,0,0,400,16384,0,0,0,0,0,0,0,0,0,0,0,444,-21
triangle,10000,0,0,400,16384,0,0,0,0,0,0,0,0,0,0,0,481,-7
triangle,10000,0,0,400,16384,0,0,0,0,0,0,0,0,0,0,0,518,6
triangle,10000,0,0,400,16384,0,0,0,0,0,0,0,0,0,0,0,555,21
triangle,10000,0,0,400,16384,0,0,0,0,0,0,0,0,0,0,0,592,35
triangle,10000,0,0,400,16384,0,0,0,0,0,0,0,0,0,0,0,629,27
triangle,10000,0,0,400,16384,0,0,0,0,0,0,0,0,0,0,0,666,13
triangle,10000,0,0,400,16384,0,0,0,0,0,0,0,0,0,0,0,703,0
triangle,10000,0,0,400,16384,0,0,0,0,0,0,0,0,0,0,0,740,-15
triangle,10000,0,0,400,16384,0,0,0,0,0,0,0,0,0,0,0,777,-29
triangle,10000,0,0,400,16384,0,0,0,0,0,0,0,0,0,0,0,195,36
triangle,10000,0,0,400,16384,0,0,0,0,0,0,0,0,0,0,0,199,38
triangle,10000,0,0,400,16384,0,0,0,0,0,0,0,0,0,0,0,200,38
triangle,10000,0,0,400,16384,0,0,0,0,0,0,0,0,0,0,0,201,38
triangle,10000,0,0,400,16384,0,0,0,0,0,0,0,0,0,0,0,205,36
triangle,10000,0,0,400,16384,0,0,0,0,0,0,0,0,0,0,0,399,-38
triangle,10000,0,0,400,16384,0,0,0,0,0,0,0,0,0,0,0,400,-38
sawup,10000,0,0,400,16384,0,0,0,0,0,0,0,0,0,0,0,0,-38
sawup,10000,0,0,400,16384,0,0,0,0,0,0,0,0,0,0,0,37,-31
sawup,10000,0,0,400,16384,0,0,0,0,0,0,0,0,0,0,0,74,-24
sawup,10000,0,0,400,16384,0,0,0,0,0,0,0,0,0,0,0,111,-17
sawup,10000,0,0,400,16384,0,0,0,0,0,0,0,0,0,0,0,148,-10
sawup,10000,0,0,400,16384,0,0,0,0,0,0,0,0,0,0,0,185,-2
sawup,10000,0,0,400,16384,0,0,0,0,0,0,0,0,0,0,0,222,4
sawup,10000,0,0,400,16384,0,0,0,0,0,0,0,0,0,0,0,259,11
sawup,10000,0,0,400,16384,0,0,0,0,0,0,0,0,0,0,0,296,18
sawup,10000,0,0,400,16384,0,0,0,0,0,0,0,0,0,0,0,333,25
sawup,10000,0,0,400,16384,0,0,0,0,0,0,0,0,0,0,0,370,32
sawup,10000,0,0,400,16384,0,0,0,0,0,0,0,0,0,0,0,407,-37
sawup,10000,0,0,400,16384,0,0,0,0,0,0,0,0,0,0,0,444,-30
sawup,10000,0,0,400,16384,0,0,0,0,0,0,0,0,0,0,0,481,-23
sawup,10000,0,0,400,16384,0,0,0,0,0,0,0,0,0,0,0,518,-15
sawup,10000,0,0,400,16384,0,0,0,0,0,0,0,0,0,0,0,555,-8
sawup,10000,0,0,400,16384,0,0,0,0,0,0,0,0,0,0,0,592,-1
sawup,10000,0,0,400,16384,0,0,0,0,0,0,0,0,0,0,0,629,5
sawup,10000,0,0,400,16384,0,0,0,0,0,0,0,0,0,0,0,666,12
sawup,10000,0,0,400,16384,0,0,0,0,0,0,0,0,0,0,0,703,19
sawup,10000,0,0,400,16384,0,0,0,0,0,0,0,0,0,0,0,740,27
sawup,10000,0,0,400,16384,0,0,0,0,0,0,0,0,0,0,0,777,34
sawup,10000,0,0,400,16384,0,0,0,0,0,0,0,0,0,0,0,195,-1
sawup,10000,0,0,400,16384,0,0,0,0,0,0,0,0,0,0,0,199,0
sawup,10000,0,0,400,16384,0,0,0,0,0,0,0,0,0,0,0,200,0
sawup,10000,0,0,400,16384,0,0,0,0,0,0,0,0,0,0,0,201,0
sawup,10000,0,0,400,16384,0,0,0,0,0,0,0,0,0,0,0,205,1
sawup,10000,0,0,400,16384,0,0,0,0,0,0,0,0,0,0,0,399,38
sawup,10000,0,0,400,16384,0,0,0,0,0,0,0,0,0,0,0,400,-38
sawdown,10000,0,0,400,16384,0,0,0,0,0,0,0,0,0,0,0,0,38
sawdown,10000,0,0,400,16384,0,0,0,0,0,0,0,0,0,0,0,37,31
sawdown,10000,0,0,400,16384,0,0,0,0,0,0,0,0,0,0,0,74,24
sawdown,10000,0,0,400,16384,0,0,0,0,0,0,0,0,0,0,0,111,17
sawdown,10000,0,0,400,16384,0,0,0,0,0,0,0,0,0,0,0,148,10
sawdown,10000,0,0,400,16384,0,0,0,0,0,0,0,0,0,0,0,185,2
sawdown,10000,0,0,400,16384,0,0,0,0,0,0,0,0,0,0,0,222,-4
sawdown,10000,0,0,400,16384,0,0,0,0,0,0,0,0,0,0,0,259,-11
sawdown,10000,0,0,400,16384,0,0,0,0,0,0,0,0,0,0,0,296,-18
sawdown,10000,0,0,400,16384,0,0,0,0,0,0,0,0,0,0,0,333,-25
sawdown,10000,0,0,400,16384,0,0,0,0,0,0,0,0,0,0,0,370,-32
sawdown,10000,0,0,400,16384,0,0,0,0,0,0,0,0,0,0,0,407,37
sawdown,10000,0,0,400,16384,0,0,0,0,0,0,0,0,0,0,0,444,30
sawdown,10000,0,0,400,16384,0,0,0,0,0,0,0,0,0,0,0,481,23
sawdown,10000,0,0,400,16384,0,0,0,0,0,0,0,0,0,0,0,518,15
sawdown,10000,0,0,400,16384,0,0,0,0,0,0,0,0,0,0,0,555,8
sawdown,10000,0,0,400,16384,0,0,0,0,0,0,0,0,0,0,0,592,1
sawdown,10000,0,0,400,16384,0,0,0,0,0,0,0,0,0,0,0,629,-5
sawdown,10000,0,0,400,16384,0,0,0,0,0,0,0,0,0,0,0,666,-12
sawdown,10000,0,0,400,16384,0,0,0,0,0,0,0,0,0,0,0,703,-19
sawdown,10000,0,0,400,16384,0,0,0,0,0,0,0,0,0,0,0,740,-27
sawdown,10000,0,0,400,16384,0,0,0,0,0,0,0,0,0,0,0,777,-34
sawdown,10000,0,0,400,16384,0,0,0,0,0,0,0,0,0,0,0,195,1
sawdown,10000,0,0,400,16384,0,0,0,0,0,0,0,0,0,0,0,199,0
sawdown,10000,0,0,400,16384,0,0,0,0,0,0,0,0,0,0,0,200,0
sawdown,10000,0,0,400,16384,0,0,0,0,0,0,0,0,0,0,0,201,0
sawdown,10000,0,0,400,16384,0,0,0,0,0,0,0,0,0,0,0,205,-1
sawdown,10000,0,0,400,16384,0,0,0,0,0,0,0,0,0,0,0,399,-38
sawdown,10000,0,0,400,16384,0,0,0,0,0,0,0,0,0,0,0,400,38
ramp,0,0,0,0,16384,0,0,0,0,0,1000,1,0,32767,0,0,0,0
ramp,0,0,0,0,16384,0,0,0,0,0,1000,1,0,32767,0,0,61,7
ramp,0,0,0,0,16384,0,0,0,0,0,1000,1,0,32767,0,0,122,15
ramp,0,0,0,0,16384,0,0,0,0,0,1000,1,0,32767,0,0,183,23
ramp,0,0,0,0,16384,0,0,0,0,0,1000,1,0,32767,0,0,244,30
ramp,0,0,0,0,16384,0,0,0,0,0,1000,1,0,32767,0,0,305,38
ramp,0,0,0,0,16384,0,0,0,0,0,1000,1,0,32767,0,0,366,46
ramp,0,0,0,0,16384,0,0,0,0,0,1000,1,0,32767,0,0,427,54
ramp,0,0,0,0,16384,0,0,0,0,0,1000,1,0,32767,0,0,488,61
ramp,0,0,0,0,16384,0,0,0,0,0,1000,1,0,32767,0,0,549,69
ramp,0,0,0,0,16384,0,0,0,0,0,1000,1,0,32767,0,0,610,77
ramp,0,0,0,0,16384,0,0,0,0,0,1000,1,0,32767,0,0,671,85
ramp,0,0,0,0,16384,0,0,0,0,0,1000,1,0,32767,0,0,732,92
ramp,0,0,0,0,16384,0,0,0,0,0,1000,1,0,32767,0,0,793,100
ramp,0,0,0,0,16384,0,0,0,0,0,1000,1,0,32767,0,0,854,108
ramp,0,0,0,0,16384,0,0,0,0,0,1000,1,0,32767,0,0,915,116
ramp,0,0,0,0,16384,0,0,0,0,0,1000,1,0,32767,0,0,976,123
ramp,0,0,0,0,16384,0,0,0,0,0,1000,1,0,32767,0,0,1037,0
ramp,0,0,0,0,16384,0,0,0,0,0,1000,1,0,32767,0,0,1098,0
ramp,0,0,0,0,16384,0,0,0,0,0,1000,1,0,32767,0,0,1159,0
ramp,0,0,0,0,16384,0,0,0,0,0,1000,1,0,32767,0,0,1220,0
ramp,0,0,0,0,16384,0,0,0,0,0,1000,1,0,32767,0,0,1281,0
ramp,0,0,0,0,16384,0,0,0,0,0,1000,1,0,32767,0,0,1342,0
ramp,0,0,0,0,16384,0,0,0,0,0,1000,1,0,32767,0,0,1403,0
ramp,0,0,0,0,16384,0,0,0,0,0,1000,1,0,32767,0,0,1464,0
ramp,0,0,0,0,16384,0,0,0,0,0,1000,1,32767,0,0,0,0,127
ramp,0,0,0,0,16384,0,0,0,0,0,1000,1,32767,0,0,0,61,119
ramp,0,0,0,0,16384,0,0,0,0,0,1000,1,32767,0,0,0,122,111
ramp,0,0,0,0,16384,0,0,0,0,0,1000,1,32767,0,0,0,183,103
ramp,0,0,0,0,16384,0,0,0,0,0,1000,1,32767,0,0,0,244,96
ramp,0,0,0,0,16384,0,0,0,0,0,1000,1,32767,0,0,0,305,88
ramp,0,0,0,0,16384,0,0,0,0,0,1000,1,32767,0,0,0,366,80
ramp,0,0,0,0,16384,0,0,0,0,0,1000,1,32767,0,0,0,427,72
ramp,0,0,0,0,16384,0,0,0,0,0,1000,1,32767,0,0,0,488,65
ramp,0,0,0,0,16384,0,0,0,0,0,1000,1,32767,0,0,0,549,57
ramp,0,0,0,0,16384,0,0,0,0,0,1000,1,32767,0,0,0,610,49
ramp,0,0,0,0,16384,0,0,0,0,0,1000,1,32767,0,0,0,671,41
ramp,0,0,0,0,16384,0,0,0,0,0,1000,1,32767,0,0,0,732,34
ramp,0,0,0,0,16384,0,0,0,0,0,1000,1,32767,0,0,0,793,26
ramp,0,0,0,0,16384,0,0,0,0,0,1000,1,32767,0,0,0,854,18
ramp,0,0,0,0,16384,0,0,0,0,0,1000,1,32767,0,0,0,915,10
ramp,0,0,0,0,16384,0,0,0,0,0,1000,1,32767,0,0,0,976,3
ramp,0,0,0,0,16384,0,0,0,0,0,1000,1,32767,0,0,0,1037,0
ramp,0,0,0,0,16384,0,0,0,0,0,1000,1,32767,0,0,0,1098,0
ramp,0,0,0,0,16384,0,0,0,0,0,1000,1,32767,0,0,0,1159,0
ramp,0,0,0,0,16384,0,0,0,0,0,1000,1,32767,0,0,0,1220,0
ramp,0,0,0,0,16384,0,0,0,0,0,1000,1,32767,0,0,0,1281,0
ramp,0,0,0,0,16384,0,0,0,0,0,1000,1,32767,0,0,0,1342,0
ramp,0,0,0,0,16384,0,0,0,0,0,1000,1,32767,0,0,0,1403,0
ramp,0,0,0,0,16384,0,0,0,0,0,1000,1,32767,0,0,0,1464,0
ramp,0,0,0,0,16384,0,0,0,0,0,1000,1,-16384,16384,0,0,0,-63
ramp,0,0,0,0,16384,0,0,0,0,0,1000,1,-16384,16384,0,0,61,-55
ramp,0,0,0,0,16384,0,0,0,0,0,1000,1,-16384,16384,0,0,122,-48
ramp,0,0,0,0,16384,0,0,0,0,0,1000,1,-16384,16384,0,0,183,-40
ramp,0,0,0,0,16384,0,0,0,0,0,1000,1,-16384,16384,0,0,244,-32
